Date,Product Name,Category,Region,Quantity Sold,Revenue,Profit,Inventory Level,Marketing Spend,Customer Rating,Discount Percentage,Seasonal Event Flag
2025-12-13,EcoTemp Thermostat,Home & Kitchen,APAC,42,4476.86,1102.91,10693,392.79,4.6,18.0,Holiday Season
2025-12-13,EcoTemp Thermostat,Home & Kitchen,Latin America,23,2660.9,754.58,13836,449.83,4.5,11.0,Holiday Season
2025-12-13,GlowSerum v2,Beauty,North America,76,3419.32,2190.46,2407,356.37,4.5,10.0,Holiday Season
2025-12-13,GlowSerum v2,Beauty,EMEA,60,2609.48,1647.44,5750,248.86,4.4,13.0,Holiday Season
2025-12-13,GlowSerum v2,Beauty,APAC,49,2106.58,1328.21,4709,174.06,5.0,14.0,Holiday Season
2025-12-13,GlowSerum v2,Beauty,Latin America,46,2000.6,1210.38,11010,401.45,4.4,13.0,Holiday Season
2025-12-13,Apex Yoga Mat,Sports,North America,37,1302.07,686.92,8307,389.13,4.2,12.0,Holiday Season
2025-12-13,Apex Yoga Mat,Sports,EMEA,39,1263.28,669.01,11259,193.64,4.8,19.0,Holiday Season
2025-12-13,Apex Yoga Mat,Sports,APAC,50,1779.56,983.47,8523,385.06,4.4,11.0,Holiday Season
2025-12-13,Apex Yoga Mat,Sports,Latin America,25,869.78,448.81,13750,284.23,4.3,13.0,Holiday Season
2025-12-14,Smart Pro Watch,Electronics,North America,55,9459.53,3338.79,5649,284.16,4.9,14.0,Holiday Season
2025-12-14,Smart Pro Watch,Electronics,EMEA,33,5345.73,1670.34,8368,182.29,4.3,19.0,Holiday Season
2025-12-14,Smart Pro Watch,Electronics,APAC,69,11177.44,3512.94,7290,299.5,4.4,19.0,Holiday Season
2025-12-14,Smart Pro Watch,Electronics,Latin America,34,5915.7,2122.56,11568,213.32,4.6,13.0,Holiday Season
2025-12-14,Neural Headset,Electronics,North America,64,16127.46,6429.25,5007,394.1,4.8,16.0,Holiday Season
2025-12-14,Neural Headset,Electronics,EMEA,48,12527.58,5246.65,8739,324.67,4.4,13.0,Holiday Season
2025-12-14,Neural Headset,Electronics,APAC,58,15311.49,6506.58,4765,420.81,4.3,12.0,Holiday Season
2025-12-14,Neural Headset,Electronics,Latin America,33,8810.71,3777.88,10225,331.99,4.8,11.0,Holiday Season
2025-12-14,AeroFit Runner Tee,Apparel,North America,111,3184.79,1579.9,471,205.35,5.0,18.0,Holiday Season
2025-12-14,AeroFit Runner Tee,Apparel,EMEA,82,2467.49,1263.23,1377,226.34,4.2,14.0,Holiday Season
2025-12-14,AeroFit Runner Tee,Apparel,APAC,102,2962.25,1427.16,684,430.0,4.3,17.0,Holiday Season
2025-12-14,AeroFit Runner Tee,Apparel,Latin America,48,1477.98,726.64,6213,318.11,4.5,12.0,Holiday Season
2025-12-14,Holo-Knit Hoodie,Apparel,North America,124,7935.01,3377.33,363,376.95,4.5,20.0,Holiday Season
2025-12-14,Holo-Knit Hoodie,Apparel,EMEA,77,5420.12,2608.81,1678,158.64,4.4,12.0,Holiday Season
2025-12-14,Holo-Knit Hoodie,Apparel,APAC,85,6051.24,2913.97,362,310.63,4.3,11.0,Holiday Season
2025-12-14,Holo-Knit Hoodie,Apparel,Latin America,74,4794.6,2035.34,6339,382.37,5.0,19.0,Holiday Season
2025-12-14,EcoTemp Thermostat,Home & Kitchen,North America,39,4410.56,1276.56,9252,368.94,4.5,13.0,Holiday Season
2025-12-14,EcoTemp Thermostat,Home & Kitchen,EMEA,29,3166.56,857.12,11639,190.45,4.5,16.0,Holiday Season
2025-12-14,EcoTemp Thermostat,Home & Kitchen,APAC,31,3505.83,1012.38,10662,302.53,4.5,13.0,Holiday Season
2025-12-14,EcoTemp Thermostat,Home & Kitchen,Latin America,16,1851.06,560.72,13820,169.73,4.7,11.0,Holiday Season
2025-12-14,GlowSerum v2,Beauty,North America,86,3568.29,2200.56,2321,311.96,4.1,17.0,Holiday Season
2025-12-14,GlowSerum v2,Beauty,EMEA,48,1991.6,1184.93,5702,347.26,4.0,17.0,Holiday Season
2025-12-14,GlowSerum v2,Beauty,APAC,69,2897.42,1761.33,4640,405.18,4.5,16.0,Holiday Season
2025-12-14,GlowSerum v2,Beauty,Latin America,37,1646.17,1046.17,10973,180.44,4.0,11.0,Holiday Season
2025-12-14,Apex Yoga Mat,Sports,North America,36,1295.68,717.07,8271,298.93,4.5,10.0,Holiday Season
2025-12-14,Apex Yoga Mat,Sports,EMEA,25,849.79,434.36,11234,262.09,4.1,15.0,Holiday Season
2025-12-14,Apex Yoga Mat,Sports,APAC,38,1261.28,682.28,8485,188.52,4.8,17.0,Holiday Season
2025-12-14,Apex Yoga Mat,Sports,Latin America,27,885.38,463.98,13723,173.96,4.7,18.0,Holiday Season
2025-12-15,Smart Pro Watch,Electronics,North America,47,7519.62,2268.96,5602,323.66,4.1,20.0,Holiday Season
2025-12-15,Smart Pro Watch,Electronics,EMEA,36,5831.71,1790.77,8332,324.55,4.7,19.0,Holiday Season
2025-12-15,Smart Pro Watch,Electronics,APAC,41,6969.65,2366.32,7249,374.22,4.4,15.0,Holiday Season
2025-12-15,Smart Pro Watch,Electronics,Latin America,31,5083.75,1595.31,11537,314.45,4.9,18.0,Holiday Season
2025-12-15,Neural Headset,Electronics,North America,45,10799.64,3955.2,4962,378.67,4.6,20.0,Holiday Season
2025-12-15,Neural Headset,Electronics,EMEA,31,8090.73,3381.87,8708,236.06,4.1,13.0,Holiday Season
2025-12-15,Neural Headset,Electronics,APAC,31,8090.73,3365.35,4734,302.13,4.2,13.0,Holiday Season
2025-12-15,Neural Headset,Electronics,Latin America,29,7481.75,3038.32,10196,374.29,4.3,14.0,Holiday Season
2025-12-15,AeroFit Runner Tee,Apparel,North America,74,2278.55,1192.03,397,203.25,5.0,12.0,Holiday Season
2025-12-15,AeroFit Runner Tee,Apparel,EMEA,52,1473.78,700.34,1325,182.58,4.4,19.0,Holiday Season
2025-12-15,AeroFit Runner Tee,Apparel,APAC,78,2374.42,1193.09,606,358.56,4.9,13.0,Holiday Season
2025-12-15,AeroFit Runner Tee,Apparel,Latin America,28,871.95,371.14,6185,435.67,5.0,11.0,Holiday Season
2025-12-15,Holo-Knit Hoodie,Apparel,North America,75,5039.37,2300.41,288,157.17,4.3,16.0,Holiday Season
2025-12-15,Holo-Knit Hoodie,Apparel,EMEA,60,3839.52,1611.04,1618,275.02,4.7,20.0,Holiday Season
2025-12-15,Holo-Knit Hoodie,Apparel,APAC,47,3195.6,1466.21,315,150.39,4.5,15.0,Holiday Season
2025-12-15,Holo-Knit Hoodie,Apparel,Latin America,51,3345.18,1458.14,6288,205.08,4.9,18.0,Holiday Season
2025-12-15,EcoTemp Thermostat,Home & Kitchen,North America,28,3202.95,958.83,9224,241.17,4.5,12.0,Holiday Season
2025-12-15,EcoTemp Thermostat,Home & Kitchen,EMEA,28,3093.76,804.1,11611,423.32,4.3,15.0,Holiday Season
2025-12-15,EcoTemp Thermostat,Home & Kitchen,APAC,17,1922.55,529.58,10645,268.3,4.2,13.0,Holiday Season
2025-12-15,EcoTemp Thermostat,Home & Kitchen,Latin America,16,1767.86,473.65,13804,185.22,4.2,15.0,Holiday Season
2025-12-15,GlowSerum v2,Beauty,North America,50,2224.56,1384.02,2271,362.74,4.5,11.0,Holiday Season
2025-12-15,GlowSerum v2,Beauty,EMEA,49,2131.07,1332.69,5653,254.09,4.8,13.0,Holiday Season
2025-12-15,GlowSerum v2,Beauty,APAC,42,1784.64,1112.12,4598,170.58,4.5,15.0,Holiday Season
2025-12-15,GlowSerum v2,Beauty,Latin America,23,977.3,527.19,10950,420.7,4.2,15.0,Holiday Season
2025-12-15,Apex Yoga Mat,Sports,North America,27,971.76,547.88,8244,183.89,4.2,10.0,Holiday Season
2025-12-15,Apex Yoga Mat,Sports,EMEA,22,739.02,381.94,11212,196.64,4.7,16.0,Holiday Season
2025-12-15,Apex Yoga Mat,Sports,APAC,36,1180.5,565.56,8449,444.26,4.9,18.0,Holiday Season
2025-12-15,Apex Yoga Mat,Sports,Latin America,18,633.44,317.1,13705,257.61,4.2,12.0,Holiday Season
2025-12-16,Smart Pro Watch,Electronics,North America,45,7289.64,2251.27,5557,354.48,4.6,19.0,Holiday Season
2025-12-16,Smart Pro Watch,Electronics,EMEA,33,5279.74,1589.32,8299,242.41,4.1,20.0,Holiday Season
2025-12-16,Smart Pro Watch,Electronics,APAC,43,7481.63,2684.88,7206,267.93,4.1,13.0,Holiday Season
2025-12-16,Smart Pro Watch,Electronics,Latin America,22,3827.81,1355.92,11515,208.05,4.6,13.0,Holiday Season
2025-12-16,Neural Headset,Electronics,North America,43,10577.65,4040.04,4919,351.28,4.8,18.0,Holiday Season
2025-12-16,Neural Headset,Electronics,EMEA,35,8504.72,3203.54,8673,205.4,4.8,19.0,Holiday Season
2025-12-16,Neural Headset,Electronics,APAC,31,8090.73,3373.88,4703,268.02,4.2,13.0,Holiday Season
2025-12-16,Neural Headset,Electronics,Latin America,23,6071.8,2548.65,10173,293.06,4.4,12.0,Holiday Season
2025-12-16,AeroFit Runner Tee,Apparel,North America,54,1624.94,804.65,343,258.04,4.3,14.0,Holiday Season
2025-12-16,AeroFit Runner Tee,Apparel,EMEA,57,1675.32,800.8,1268,306.98,4.9,16.0,Holiday Season
2025-12-16,AeroFit Runner Tee,Apparel,APAC,57,1655.38,809.03,549,194.3,4.5,17.0,Holiday Season
2025-12-16,AeroFit Runner Tee,Apparel,Latin America,42,1234.45,535.88,6143,442.95,4.7,16.0,Holiday Season
2025-12-16,Holo-Knit Hoodie,Apparel,North America,68,4840.99,2353.97,220,157.31,4.4,11.0,Holiday Season
2025-12-16,Holo-Knit Hoodie,Apparel,EMEA,52,3618.75,1664.37,1566,330.46,4.1,13.0,Holiday Season
2025-12-16,Holo-Knit Hoodie,Apparel,APAC,73,4963.38,2260.04,242,302.69,4.7,15.0,Holiday Season
2025-12-16,Holo-Knit Hoodie,Apparel,Latin America,36,2562.88,1217.44,6252,198.4,4.1,11.0,Holiday Season
2025-12-16,EcoTemp Thermostat,Home & Kitchen,North America,28,3166.56,942.64,9196,160.36,4.7,13.0,Holiday Season
2025-12-16,EcoTemp Thermostat,Home & Kitchen,EMEA,22,2545.2,740.33,11589,356.01,4.7,11.0,Holiday Season
2025-12-16,EcoTemp Thermostat,Home & Kitchen,APAC,27,3053.47,839.65,10618,431.91,4.9,13.0,Holiday Season
2025-12-16,EcoTemp Thermostat,Home & Kitchen,Latin America,18,2082.44,568.88,13786,438.69,4.7,11.0,Holiday Season
2025-12-16,GlowSerum v2,Beauty,North America,57,2393.52,1469.49,2214,276.79,4.8,16.0,Holiday Season
2025-12-16,GlowSerum v2,Beauty,EMEA,49,2033.09,1210.46,5604,351.09,4.3,17.0,Holiday Season
2025-12-16,GlowSerum v2,Beauty,APAC,54,2321.54,1429.72,4544,327.91,4.0,14.0,Holiday Season
2025-12-16,GlowSerum v2,Beauty,Latin America,32,1375.72,806.53,10918,357.13,4.3,14.0,Holiday Season
2025-12-16,Apex Yoga Mat,Sports,North America,35,1231.69,699.7,8209,168.44,4.4,12.0,Holiday Season
2025-12-16,Apex Yoga Mat,Sports,EMEA,31,1041.34,530.74,11181,306.85,4.8,16.0,Holiday Season
2025-12-16,Apex Yoga Mat,Sports,APAC,28,962.96,528.85,8421,168.84,4.9,14.0,Holiday Season
2025-12-16,Apex Yoga Mat,Sports,Latin America,25,859.79,429.75,13680,320.53,4.7,14.0,Holiday Season
2025-12-17,Smart Pro Watch,Electronics,North America,50,8399.58,2808.5,5507,365.42,4.8,16.0,Holiday Season
2025-12-17,Smart Pro Watch,Electronics,EMEA,35,6159.69,2258.38,8264,206.02,4.3,12.0,Holiday Season
2025-12-17,Smart Pro Watch,Electronics,APAC,39,6395.68,2067.55,7167,153.39,4.1,18.0,Holiday Season
2025-12-17,Smart Pro Watch,Electronics,Latin America,24,3839.81,1107.19,11491,371.01,4.4,20.0,Holiday Season
2025-12-17,Neural Headset,Electronics,North America,39,10178.66,4287.76,4880,164.37,4.7,13.0,Holiday Season
2025-12-17,Neural Headset,Electronics,EMEA,27,7208.76,3086.05,8646,291.36,4.8,11.0,Holiday Season
2025-12-17,Neural Headset,Electronics,APAC,41,10454.65,4247.12,4662,230.93,4.2,15.0,Holiday Season
2025-12-17,Neural Headset,Electronics,Latin America,21,5165.83,1961.12,10152,219.25,4.3,18.0,Holiday Season
2025-12-17,AeroFit Runner Tee,Apparel,North America,74,2097.3,1000.16,269,245.76,4.1,19.0,Holiday Season
2025-12-17,AeroFit Runner Tee,Apparel,EMEA,62,1735.5,797.0,1206,282.98,4.3,20.0,Holiday Season
2025-12-17,AeroFit Runner Tee,Apparel,APAC,74,2226.76,1099.04,475,368.06,4.9,14.0,Holiday Season
2025-12-17,AeroFit Runner Tee,Apparel,Latin America,39,1187.21,552.38,6104,355.93,4.6,13.0,Holiday Season
2025-12-17,Holo-Knit Hoodie,Apparel,North America,73,5080.16,2397.61,147,219.52,4.8,13.0,Holiday Season
2025-12-17,Holo-Knit Hoodie,Apparel,EMEA,59,4011.5,1788.66,1507,396.44,4.2,15.0,Holiday Season
2025-12-17,Holo-Knit Hoodie,Apparel,APAC,76,4924.18,2116.43,166,288.38,4.8,19.0,Holiday Season
2025-12-17,Holo-Knit Hoodie,Apparel,Latin America,49,3331.58,1513.19,6203,218.43,4.6,15.0,Holiday Season
2025-12-17,EcoTemp Thermostat,Home & Kitchen,North America,27,3018.37,860.87,9169,206.64,4.6,14.0,Holiday Season
2025-12-17,EcoTemp Thermostat,Home & Kitchen,EMEA,24,2745.39,806.28,11565,269.02,4.8,12.0,Holiday Season
2025-12-17,EcoTemp Thermostat,Home & Kitchen,APAC,20,2235.83,600.81,10598,300.57,4.5,14.0,Holiday Season
2025-12-17,EcoTemp Thermostat,Home & Kitchen,Latin America,15,1598.88,382.66,13771,185.23,4.8,18.0,Holiday Season
2025-12-17,GlowSerum v2,Beauty,North America,58,2464.51,1492.61,2156,408.29,4.4,15.0,Holiday Season
2025-12-17,GlowSerum v2,Beauty,EMEA,34,1512.7,948.29,5570,218.06,4.5,11.0,Holiday Season
2025-12-17,GlowSerum v2,Beauty,APAC,46,1931.61,1179.44,4498,249.25,4.4,16.0,Holiday Season
2025-12-17,GlowSerum v2,Beauty,Latin America,30,1259.75,753.6,10888,224.96,4.8,16.0,Holiday Season
2025-12-17,Apex Yoga Mat,Sports,North America,32,1036.54,498.25,8177,361.62,4.6,19.0,Holiday Season
2025-12-17,Apex Yoga Mat,Sports,EMEA,29,950.96,434.85,11152,440.84,4.4,18.0,Holiday Season
2025-12-17,Apex Yoga Mat,Sports,APAC,38,1230.89,591.04,8383,431.94,4.5,19.0,Holiday Season
2025-12-17,Apex Yoga Mat,Sports,Latin America,18,640.64,309.24,13662,317.85,4.4,11.0,Holiday Season
2025-12-18,Smart Pro Watch,Electronics,North America,49,7839.61,2359.39,5458,361.94,4.2,20.0,Holiday Season
2025-12-18,Smart Pro Watch,Electronics,EMEA,29,5161.74,1926.97,8235,179.72,4.2,11.0,Holiday Season
2025-12-18,Smart Pro Watch,Electronics,APAC,46,8095.6,2952.4,7121,333.83,4.8,12.0,Holiday Season
2025-12-18,Smart Pro Watch,Electronics,Latin America,18,3131.84,1103.74,11473,192.8,4.6,13.0,Holiday Season
2025-12-18,Neural Headset,Electronics,North America,40,10199.66,4162.04,4840,151.28,4.3,15.0,Holiday Season
2025-12-18,Neural Headset,Electronics,EMEA,32,8255.72,3397.03,8614,235.41,4.1,14.0,Holiday Season
2025-12-18,Neural Headset,Electronics,APAC,43,11093.63,4536.82,4619,428.1,4.9,14.0,Holiday Season
2025-12-18,Neural Headset,Electronics,Latin America,29,7481.75,3076.98,10123,219.64,4.0,14.0,Holiday Season
2025-12-18,AeroFit Runner Tee,Apparel,North America,76,2127.39,1020.23,193,173.86,4.5,20.0,Holiday Season
2025-12-18,AeroFit Runner Tee,Apparel,EMEA,53,1631.93,838.61,1153,206.14,5.0,12.0,Holiday Season
2025-12-18,AeroFit Runner Tee,Apparel,APAC,64,1993.03,1043.25,411,216.15,4.4,11.0,Holiday Season
2025-12-18,AeroFit Runner Tee,Apparel,Latin America,42,1307.93,651.46,6062,274.55,4.9,11.0,Holiday Season
2025-12-18,Holo-Knit Hoodie,Apparel,North America,83,5377.73,2303.17,64,347.74,5.0,19.0,Holiday Season
2025-12-18,Holo-Knit Hoodie,Apparel,EMEA,51,3549.16,1627.16,1456,344.92,4.2,13.0,Holiday Season
2025-12-18,Holo-Knit Hoodie,Apparel,APAC,66,4593.03,2168.16,100,196.67,4.1,13.0,Holiday Season
2025-12-18,Holo-Knit Hoodie,Apparel,Latin America,44,2921.23,1277.36,6159,240.28,4.8,17.0,Holiday Season
2025-12-18,EcoTemp Thermostat,Home & Kitchen,North America,39,4157.08,1040.63,9130,298.73,4.5,18.0,Holiday Season
2025-12-18,EcoTemp Thermostat,Home & Kitchen,EMEA,19,2000.55,471.22,11546,189.78,4.5,19.0,Holiday Season
2025-12-18,EcoTemp Thermostat,Home & Kitchen,APAC,22,2402.22,643.5,10576,171.39,4.4,16.0,Holiday Season
2025-12-18,EcoTemp Thermostat,Home & Kitchen,Latin America,19,2025.24,439.28,13752,416.31,4.6,18.0,Holiday Season
2025-12-18,GlowSerum v2,Beauty,North America,68,2753.45,1641.21,2088,369.77,4.6,19.0,Holiday Season
2025-12-18,GlowSerum v2,Beauty,EMEA,44,1913.62,1142.28,5526,445.87,5.0,13.0,Holiday Season
2025-12-18,GlowSerum v2,Beauty,APAC,45,1912.12,1182.96,4453,217.16,4.6,15.0,Holiday Season
2025-12-18,GlowSerum v2,Beauty,Latin America,30,1259.75,706.16,10858,414.71,4.6,16.0,Holiday Season
2025-12-18,Apex Yoga Mat,Sports,North America,39,1356.86,771.26,8138,158.95,4.2,13.0,Holiday Season
2025-12-18,Apex Yoga Mat,Sports,EMEA,30,1067.73,541.84,11122,423.97,4.1,11.0,Holiday Season
2025-12-18,Apex Yoga Mat,Sports,APAC,40,1311.67,674.64,8343,308.67,4.8,18.0,Holiday Season
2025-12-18,Apex Yoga Mat,Sports,Latin America,25,819.8,359.53,13637,441.44,4.2,18.0,Holiday Season
2025-12-19,Smart Pro Watch,Electronics,North America,42,7391.63,2682.95,5416,355.63,4.1,12.0,Holiday Season
2025-12-19,Smart Pro Watch,Electronics,EMEA,33,5411.73,1692.52,8202,357.58,4.1,18.0,Holiday Season
2025-12-19,Smart Pro Watch,Electronics,APAC,48,8351.58,2978.26,7073,374.34,4.1,13.0,Holiday Season
2025-12-19,Smart Pro Watch,Electronics,Latin America,29,4987.75,1718.72,11444,316.76,4.3,14.0,Holiday Season
2025-12-19,Neural Headset,Electronics,North America,50,12449.59,4904.45,4790,181.56,4.9,17.0,Holiday Season
2025-12-19,Neural Headset,Electronics,EMEA,35,8504.72,3196.82,8579,232.31,4.0,19.0,Holiday Season
2025-12-19,Neural Headset,Electronics,APAC,27,7046.77,2913.39,4592,334.07,4.4,13.0,Holiday Season
2025-12-19,Neural Headset,Electronics,Latin America,25,6674.78,2845.72,10098,316.74,4.4,11.0,Holiday Season
2025-12-19,AeroFit Runner Tee,Apparel,North America,71,2235.86,1136.03,122,424.47,4.6,10.0,Holiday Season
2025-12-19,AeroFit Runner Tee,Apparel,EMEA,53,1650.48,827.96,1100,322.94,4.1,11.0,Holiday Season
2025-12-19,AeroFit Runner Tee,Apparel,APAC,69,2172.88,1097.62,342,438.14,4.3,10.0,Holiday Season
2025-12-19,AeroFit Runner Tee,Apparel,Latin America,37,1165.17,578.57,6025,275.0,4.4,10.0,Holiday Season
2025-12-19,Holo-Knit Hoodie,Apparel,North America,64,4453.84,2087.13,0,251.98,4.4,13.0,Holiday Season
2025-12-19,Holo-Knit Hoodie,Apparel,EMEA,54,3671.54,1665.52,1402,249.04,4.5,15.0,Holiday Season
2025-12-19,Holo-Knit Hoodie,Apparel,APAC,63,4485.04,2160.87,37,225.81,4.2,11.0,Holiday Season
2025-12-19,Holo-Knit Hoodie,Apparel,Latin America,42,2956.43,1363.25,6117,325.46,4.6,12.0,Holiday Season
2025-12-19,EcoTemp Thermostat,Home & Kitchen,North America,32,3369.34,824.43,9098,196.42,4.6,19.0,Holiday Season
2025-12-19,EcoTemp Thermostat,Home & Kitchen,EMEA,25,2794.79,754.11,11521,363.33,4.8,14.0,Holiday Season
2025-12-19,EcoTemp Thermostat,Home & Kitchen,APAC,23,2631.0,787.16,10553,199.9,4.9,12.0,Holiday Season
2025-12-19,EcoTemp Thermostat,Home & Kitchen,Latin America,18,1918.65,470.17,13734,178.36,4.3,18.0,Holiday Season
2025-12-19,GlowSerum v2,Beauty,North America,76,3039.39,1795.02,2012,418.4,4.9,20.0,Holiday Season
2025-12-19,GlowSerum v2,Beauty,EMEA,34,1529.69,972.15,5492,190.57,4.3,10.0,Holiday Season
2025-12-19,GlowSerum v2,Beauty,APAC,45,2024.6,1272.86,4408,307.51,4.7,10.0,Holiday Season
2025-12-19,GlowSerum v2,Beauty,Latin America,33,1369.23,763.12,10825,444.82,4.3,17.0,Holiday Season
2025-12-19,Apex Yoga Mat,Sports,North America,48,1650.79,875.99,8090,411.87,4.4,14.0,Holiday Season
2025-12-19,Apex Yoga Mat,Sports,EMEA,28,906.97,406.62,11094,433.81,4.5,19.0,Holiday Season
2025-12-19,Apex Yoga Mat,Sports,APAC,33,1121.72,569.3,8310,362.15,4.1,15.0,Holiday Season
2025-12-19,Apex Yoga Mat,Sports,Latin America,17,605.05,305.27,13620,247.35,4.3,11.0,Holiday Season
2025-12-20,Smart Pro Watch,Electronics,North America,64,11135.44,4014.3,5352,325.98,4.8,13.0,Holiday Season
2025-12-20,Smart Pro Watch,Electronics,EMEA,49,8231.59,2762.34,8153,318.08,4.3,16.0,Holiday Season
2025-12-20,Smart Pro Watch,Electronics,APAC,54,9719.51,3729.99,7019,199.25,4.8,10.0,Holiday Season
2025-12-20,Smart Pro Watch,Electronics,Latin America,31,5455.73,1985.86,11413,240.17,4.4,12.0,Holiday Season
2025-12-20,Neural Headset,Electronics,North America,59,15575.48,6625.07,4731,402.82,4.6,12.0,Holiday Season
2025-12-20,Neural Headset,Electronics,EMEA,41,10454.65,4245.84,8538,236.07,4.6,15.0,Holiday Season
2025-12-20,Neural Headset,Electronics,APAC,55,14849.51,6531.79,4537,271.98,4.9,10.0,Holiday Season
2025-12-20,Neural Headset,Electronics,Latin America,31,8276.72,3552.97,10067,295.62,4.6,11.0,Holiday Season
2025-12-20,AeroFit Runner Tee,Apparel,North America,107,3107.46,1571.44,15,153.79,4.9,17.0,Holiday Season
2025-12-20,AeroFit Runner Tee,Apparel,EMEA,79,2404.86,1252.18,1021,187.99,4.5,13.0,Holiday Season
2025-12-20,AeroFit Runner Tee,Apparel,APAC,110,3156.1,1522.42,232,376.48,4.8,18.0,Holiday Season
2025-12-20,AeroFit Runner Tee,Apparel,Latin America,57,1635.43,749.3,5968,353.45,4.1,18.0,Holiday Season
2025-12-20,Holo-Knit Hoodie,Apparel,North America,95,6459.19,2965.53,220,296.36,5.0,15.0,Holiday Season
2025-12-20,Holo-Knit Hoodie,Apparel,EMEA,76,5471.32,2623.75,1326,447.63,4.4,10.0,Holiday Season
2025-12-20,Holo-Knit Hoodie,Apparel,APAC,91,5823.27,2473.9,467,295.1,4.8,20.0,Holiday Season
2025-12-20,Holo-Knit Hoodie,Apparel,Latin America,57,3693.14,1581.11,6060,241.15,4.1,19.0,Holiday Season
2025-12-20,EcoTemp Thermostat,Home & Kitchen,North America,36,3884.1,1030.19,9062,184.5,4.7,17.0,Holiday Season
2025-12-20,EcoTemp Thermostat,Home & Kitchen,EMEA,34,3712.51,985.71,11487,300.01,4.6,16.0,Holiday Season
2025-12-20,EcoTemp Thermostat,Home & Kitchen,APAC,39,4258.47,1118.2,10514,394.0,4.9,16.0,Holiday Season
2025-12-20,EcoTemp Thermostat,Home & Kitchen,Latin America,26,2940.37,808.47,13708,416.21,4.9,13.0,Holiday Season
2025-12-20,GlowSerum v2,Beauty,North America,81,3441.81,2122.73,1931,417.29,4.1,15.0,Holiday Season
2025-12-20,GlowSerum v2,Beauty,EMEA,63,2519.5,1510.18,5429,258.05,5.0,20.0,Holiday Season
2025-12-20,GlowSerum v2,Beauty,APAC,63,2645.47,1639.68,4345,243.9,4.0,16.0,Holiday Season
2025-12-20,GlowSerum v2,Beauty,Latin America,40,1779.64,1119.13,10785,242.52,4.4,11.0,Holiday Season
2025-12-20,Apex Yoga Mat,Sports,North America,40,1407.65,773.52,8050,297.07,4.5,12.0,Holiday Season
2025-12-20,Apex Yoga Mat,Sports,EMEA,35,1189.7,658.04,11059,167.11,4.8,15.0,Holiday Season
2025-12-20,Apex Yoga Mat,Sports,APAC,37,1213.3,593.81,8273,406.47,4.8,18.0,Holiday Season
2025-12-20,Apex Yoga Mat,Sports,Latin America,27,928.57,469.81,13593,323.4,4.4,14.0,Holiday Season
2025-12-21,Smart Pro Watch,Electronics,North America,63,11213.44,4180.72,5289,412.27,4.9,11.0,Holiday Season
2025-12-21,Smart Pro Watch,Electronics,EMEA,48,8543.57,3181.47,8105,329.46,4.1,11.0,Holiday Season
2025-12-21,Smart Pro Watch,Electronics,APAC,62,10663.47,3772.38,6957,285.71,4.2,14.0,Holiday Season
2025-12-21,Smart Pro Watch,Electronics,Latin America,41,6805.66,2255.61,11372,161.09,4.5,17.0,Holiday Season
2025-12-21,Neural Headset,Electronics,North America,61,15737.48,6503.55,4670,336.94,4.8,14.0,Holiday Season
2025-12-21,Neural Headset,Electronics,EMEA,41,10823.64,4568.52,8497,421.29,4.6,12.0,Holiday Season
2025-12-21,Neural Headset,Electronics,APAC,51,12851.57,5153.14,4486,194.73,4.6,16.0,Holiday Season
2025-12-21,Neural Headset,Electronics,Latin America,38,9347.69,3579.02,10029,275.45,4.7,18.0,Holiday Season
2025-12-21,AeroFit Runner Tee,Apparel,North America,91,2770.16,1406.87,403,358.61,4.5,13.0,Holiday Season
2025-12-21,AeroFit Runner Tee,Apparel,EMEA,77,2424.81,1255.94,944,364.72,4.7,10.0,Holiday Season
2025-12-21,AeroFit Runner Tee,Apparel,APAC,88,2586.46,1295.47,144,237.38,4.4,16.0,Holiday Season
